                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    346,                0.40685,                0.24454,                0.84044,                0.98967,                0.99348,                0.99381,                0.95791,                0.26356,                0.15512,                0.79249,              0.0088648,              0.0088648,              0.0088648
                    347,                0.40509,                0.24421,                0.84314,                0.98969,                0.99345,                0.99383,                0.95786,                 0.2634,                0.15535,                0.79244,              0.0088615,              0.0088615,              0.0088615
                    348,                0.40678,                0.24452,                0.84101,                 0.9897,                0.99345,                0.99383,                0.95785,                 0.2632,                0.15524,                0.79239,              0.0088582,              0.0088582,              0.0088582
                    349,                0.40878,                0.24511,                0.84256,                0.98993,                0.99334,                0.99383,                0.95807,                0.26307,                0.15537,                0.79235,              0.0088549,              0.0088549,              0.0088549
                    350,                0.40636,                0.24502,                0.84094,                0.98986,                0.99313,                0.99382,                0.95793,                0.26298,                0.15548,                0.79231,              0.0088516,              0.0088516,              0.0088516
                    351,                 0.4069,                0.24352,                0.84193,                0.99173,                0.99137,                 0.9939,                0.95795,                0.26287,                0.15537,                0.79228,              0.0088483,              0.0088483,              0.0088483
                    352,                0.40907,                0.24499,                0.84235,                0.99165,                 0.9914,                0.99383,                0.95809,                0.26265,                 0.1553,                0.79223,               0.008845,               0.008845,               0.008845
                    353,                0.40627,                0.24516,                0.83962,                0.99171,                0.99137,                0.99383,                 0.9581,                0.26246,                0.15524,                0.79219,              0.0088417,              0.0088417,              0.0088417
                    354,                 0.4087,                0.24488,                0.84113,                0.99172,                0.99137,                0.99383,                0.95826,                0.26222,                0.15517,                0.79215,              0.0088384,              0.0088384,              0.0088384
                    355,                0.40779,                0.24449,                0.84098,                0.99187,                0.99128,                 0.9939,                0.95823,                 0.2621,                 0.1553,                0.79212,              0.0088351,              0.0088351,              0.0088351
                    356,                0.40529,                0.24296,                0.84262,                0.99014,                0.99291,                 0.9939,                0.95835,                0.26201,                0.15534,                0.79207,              0.0088318,              0.0088318,              0.0088318
                    357,                0.40575,                0.24289,                0.84154,                0.99196,                0.99114,                0.99388,                0.95834,                0.26181,                0.15522,                0.79206,              0.0088285,              0.0088285,              0.0088285
                    358,                 0.4077,                  0.245,                0.84105,                0.99195,                0.99118,                0.99389,                 0.9584,                0.26165,                 0.1552,                  0.792,              0.0088252,              0.0088252,              0.0088252
                    359,                0.40511,                 0.2448,                0.84131,                0.99001,                0.99313,                0.99388,                0.95832,                0.26149,                0.15538,                0.79194,              0.0088219,              0.0088219,              0.0088219
                    360,                0.40503,                0.24527,                0.84083,                0.99023,                0.99303,                0.99389,                0.95846,                0.26127,                0.15508,                0.79188,              0.0088186,              0.0088186,              0.0088186
                    361,                0.40461,                0.24301,                0.84146,                0.99167,                0.99134,                0.99389,                0.95857,                0.26107,                0.15513,                0.79185,              0.0088153,              0.0088153,              0.0088153
                    362,                0.40877,                 0.2445,                0.84066,                0.99001,                0.99304,                0.99388,                0.95863,                0.26088,                0.15511,                0.79182,               0.008812,               0.008812,               0.008812
                    363,                0.40657,                 0.2432,                0.84133,                0.99006,                0.99298,                0.99389,                0.95867,                0.26063,                0.15515,                0.79178,              0.0088087,              0.0088087,              0.0088087
                    364,                0.40471,                0.24451,                0.84052,                0.99003,                  0.993,                0.99389,                 0.9586,                0.26059,                0.15512,                0.79175,              0.0088054,              0.0088054,              0.0088054
                    365,                0.40419,                 0.2434,                0.84053,                0.99008,                0.99309,                 0.9939,                0.95876,                0.26045,                0.15514,                0.79172,              0.0088021,              0.0088021,              0.0088021
                    366,                0.40276,                0.24222,                0.84121,                0.99179,                0.99126,                 0.9939,                0.95882,                0.26038,                0.15505,                0.79167,              0.0087988,              0.0087988,              0.0087988
                    367,                0.40491,                0.24326,                0.84201,                0.99189,                0.99121,                0.99389,                0.95885,                0.26018,                 0.1549,                0.79162,              0.0087955,              0.0087955,              0.0087955
                    368,                0.40257,                0.24192,                0.83897,                 0.9919,                 0.9912,                0.99381,                0.95876,                0.25998,                0.15468,                0.79159,              0.0087922,              0.0087922,              0.0087922
                    369,                0.40579,                0.24376,                0.84106,                0.99194,                0.99127,                0.99383,                0.95878,                0.25985,                0.15456,                0.79153,              0.0087889,              0.0087889,              0.0087889
                    370,                0.40383,                0.24319,                0.84092,                0.99203,                0.99128,                0.99383,                0.95889,                0.25967,                0.15468,                0.79149,              0.0087856,              0.0087856,              0.0087856
                    371,                0.40539,                 0.2428,                0.84218,                0.99197,                0.99126,                0.99383,                0.95897,                0.25945,                0.15457,                0.79141,              0.0087823,              0.0087823,              0.0087823
                    372,                0.40485,                 0.2433,                0.83994,                 0.9919,                0.99133,                0.99383,                0.95903,                0.25928,                0.15468,                0.79137,               0.008779,               0.008779,               0.008779
                    373,                0.40295,                0.24155,                0.83937,                 0.9915,                0.99167,                0.99383,                0.95915,                0.25905,                0.15444,                0.79131,              0.0087757,              0.0087757,              0.0087757
                    374,                0.40346,                0.24234,                0.84063,                0.99167,                0.99163,                0.99383,                0.95916,                0.25885,                0.15429,                0.79125,              0.0087724,              0.0087724,              0.0087724
                    375,                0.40125,                0.24157,                 0.8413,                0.99168,                 0.9917,                0.99383,                0.95935,                0.25869,                0.15413,                0.79123,              0.0087691,              0.0087691,              0.0087691
                    376,                0.40336,                0.24184,                0.84105,                 0.9917,                0.99174,                0.99383,                0.95937,                0.25849,                0.15377,                 0.7912,              0.0087658,              0.0087658,              0.0087658
                    377,                0.40433,                0.24453,                0.84086,                0.99168,                0.99178,                0.99383,                0.95931,                0.25831,                0.15366,                0.79114,              0.0087625,              0.0087625,              0.0087625
                    378,                0.40564,                0.24301,                0.84034,                0.99165,                0.99183,                0.99383,                0.95921,                0.25813,                0.15386,                 0.7911,              0.0087592,              0.0087592,              0.0087592
                    379,                0.40365,                0.24282,                0.84124,                 0.9915,                0.99184,                0.99383,                0.95951,                0.25808,                0.15382,                0.79108,              0.0087559,              0.0087559,              0.0087559
                    380,                0.40432,                0.24356,                0.83935,                0.99153,                0.99191,                0.99383,                0.95945,                0.25784,                0.15364,                0.79103,              0.0087526,              0.0087526,              0.0087526
                    381,                0.40487,                0.24203,                0.83964,                0.99137,                0.99231,                0.99383,                 0.9596,                0.25774,                0.15377,                0.79097,              0.0087493,              0.0087493,              0.0087493
                    382,                0.40203,                0.24098,                0.83794,                0.99169,                0.99185,                0.99383,                0.95965,                 0.2575,                0.15365,                0.79092,               0.008746,               0.008746,               0.008746
                    383,                0.40434,                0.24171,                0.84066,                0.99132,                0.99233,                0.99384,                0.95954,                0.25738,                0.15358,                0.79086,              0.0087427,              0.0087427,              0.0087427
                    384,                0.40245,                0.24099,                  0.839,                0.99131,                0.99246,                0.99393,                0.95978,                0.25717,                0.15332,                0.79081,              0.0087394,              0.0087394,              0.0087394
                    385,                0.40263,                0.24231,                0.83978,                 0.9915,                0.99207,                0.99394,                0.95978,                0.25705,                0.15325,                0.79079,              0.0087361,              0.0087361,              0.0087361
                    386,                0.40342,                0.24286,                0.83827,                0.99176,                0.99201,                0.99394,                0.95983,                0.25686,                0.15316,                0.79071,              0.0087328,              0.0087328,              0.0087328
                    387,                0.40404,                0.24225,                0.83857,                0.99171,                0.99206,                0.99394,                0.95996,                0.25681,                 0.1531,                0.79068,              0.0087295,              0.0087295,              0.0087295
                    388,                0.40391,                0.24355,                0.83865,                0.99182,                  0.992,                0.99394,                0.95993,                0.25663,                0.15292,                0.79067,              0.0087262,              0.0087262,              0.0087262
                    389,                0.40204,                0.24356,                0.83698,                 0.9916,                0.99216,                0.99394,                0.96018,                 0.2564,                0.15284,                0.79063,              0.0087229,              0.0087229,              0.0087229
                    390,                0.40265,                0.24129,                0.83756,                0.99178,                0.99209,                0.99394,                0.96018,                0.25626,                0.15271,                0.79062,              0.0087196,              0.0087196,              0.0087196
                    391,                0.40032,                0.24114,                0.83924,                0.99162,                0.99222,                0.99394,                0.96017,                0.25611,                0.15251,                0.79059,              0.0087163,              0.0087163,              0.0087163
                    392,                0.40022,                0.24065,                0.83724,                0.99158,                0.99229,                0.99395,                0.96009,                0.25588,                0.15251,                0.79053,               0.008713,               0.008713,               0.008713
                    393,                0.39983,                0.24122,                0.83934,                0.99175,                0.99219,                0.99395,                0.96023,                0.25577,                0.15252,                0.79051,              0.0087097,              0.0087097,              0.0087097
                    394,                0.40098,                0.24045,                0.84127,                0.99168,                0.99221,                0.99386,                0.96017,                 0.2556,                 0.1525,                0.79048,              0.0087064,              0.0087064,              0.0087064
                    395,                0.39995,                0.24083,                0.83921,                0.99167,                0.99219,                0.99395,                0.96034,                0.25548,                0.15259,                0.79042,              0.0087031,              0.0087031,              0.0087031
                    396,                0.40039,                0.24193,                0.83809,                0.99165,                0.99217,                0.99386,                 0.9602,                0.25532,                0.15251,                0.79039,              0.0086998,              0.0086998,              0.0086998
                    397,                0.39937,                0.24119,                0.83887,                0.99165,                 0.9921,                0.99396,                0.96034,                 0.2552,                0.15258,                0.79035,              0.0086965,              0.0086965,              0.0086965
                    398,                0.39744,                0.24013,                 0.8368,                0.99189,                0.99203,                0.99389,                0.96032,                0.25506,                0.15269,                0.79028,              0.0086932,              0.0086932,              0.0086932
                    399,                0.40118,                0.24281,                0.83961,                0.99181,                0.99193,                0.99388,                0.96037,                 0.2551,                0.15264,                0.79028,              0.0086899,              0.0086899,              0.0086899
                    400,                0.39964,                0.24084,                0.83841,                0.99164,                0.99241,                0.99387,                0.96036,                0.25497,                0.15264,                0.79024,              0.0086866,              0.0086866,              0.0086866
                    401,                0.40176,                0.23986,                0.84029,                 0.9917,                0.99232,                0.99388,                0.96028,                0.25489,                0.15253,                 0.7902,              0.0086833,              0.0086833,              0.0086833
                    402,                0.39944,                0.24037,                 0.8401,                0.99182,                 0.9924,                0.99389,                0.96033,                0.25482,                0.15266,                0.79016,                0.00868,                0.00868,                0.00868
                    403,                0.40044,                0.24047,                0.83822,                0.99178,                 0.9925,                0.99389,                0.96026,                0.25461,                0.15255,                0.79009,              0.0086767,              0.0086767,              0.0086767
                    404,                0.40094,                0.24056,                0.83898,                0.99179,                0.99239,                0.99389,                0.96035,                0.25443,                0.15228,                0.79006,              0.0086734,              0.0086734,              0.0086734
                    405,                0.40058,                0.24044,                0.83933,                 0.9918,                0.99257,                0.99389,                0.96049,                0.25418,                0.15222,                0.79003,              0.0086701,              0.0086701,              0.0086701
                    406,                0.39907,                0.24063,                0.83707,                0.99175,                0.99243,                 0.9939,                0.96054,                0.25407,                0.15238,                0.78998,              0.0086668,              0.0086668,              0.0086668
                    407,                0.40036,                0.24066,                0.83906,                0.99189,                0.99227,                 0.9939,                0.96047,                0.25388,                0.15234,                0.78997,              0.0086635,              0.0086635,              0.0086635
                    408,                0.40076,                0.23982,                0.83932,                0.99208,                0.99211,                 0.9939,                0.96067,                0.25368,                 0.1521,                0.78992,              0.0086602,              0.0086602,              0.0086602
                    409,                0.39829,                0.24031,                0.83865,                0.99204,                0.99208,                 0.9939,                0.96068,                0.25357,                0.15198,                0.78988,              0.0086569,              0.0086569,              0.0086569
                    410,                0.39683,                 0.2385,                0.83682,                0.99201,                 0.9921,                 0.9939,                0.96073,                0.25347,                0.15213,                0.78981,              0.0086536,              0.0086536,              0.0086536
                    411,                 0.3999,                0.24194,                0.83949,                0.99188,                0.99215,                0.99388,                0.96082,                0.25318,                0.15197,                0.78975,              0.0086503,              0.0086503,              0.0086503
                    412,                0.39871,                0.23928,                0.83886,                0.99191,                0.99213,                0.99389,                0.96076,                0.25304,                0.15178,                0.78969,               0.008647,               0.008647,               0.008647
                    413,                0.40124,                0.24065,                0.83919,                0.99209,                0.99217,                0.99392,                0.96083,                0.25284,                0.15184,                0.78965,              0.0086437,              0.0086437,              0.0086437
                    414,                0.39632,                0.24012,                0.83895,                 0.9921,                0.99215,                0.99393,                0.96086,                0.25274,                0.15188,                 0.7896,              0.0086404,              0.0086404,              0.0086404
                    415,                0.39997,                0.24042,                0.83887,                0.99207,                0.99212,                0.99394,                0.96096,                0.25256,                 0.1518,                0.78955,              0.0086371,              0.0086371,              0.0086371
                    416,                0.39838,                0.24072,                0.83802,                0.99212,                0.99207,                0.99394,                0.96104,                0.25237,                0.15191,                0.78949,              0.0086338,              0.0086338,              0.0086338
                    417,                 0.3961,                0.23999,                 0.8388,                0.99209,                 0.9921,                0.99394,                0.96116,                0.25219,                  0.152,                0.78942,              0.0086305,              0.0086305,              0.0086305
                    418,                 0.3937,                 0.2389,                0.83873,                0.99202,                0.99193,                0.99392,                0.96113,                0.25216,                0.15212,                0.78939,              0.0086272,              0.0086272,              0.0086272
                    419,                0.39514,                0.23955,                0.83779,                0.99216,                0.99203,                0.99395,                 0.9612,                0.25197,                 0.1519,                0.78933,              0.0086239,              0.0086239,              0.0086239
                    420,                0.39425,                0.23831,                0.83886,                0.99232,                0.99206,                0.99395,                0.96136,                0.25185,                0.15194,                 0.7893,              0.0086206,              0.0086206,              0.0086206
                    421,                0.39689,                0.23984,                0.83764,                0.99229,                0.99206,                0.99395,                0.96144,                0.25171,                0.15185,                0.78923,              0.0086173,              0.0086173,              0.0086173
                    422,                0.39611,                0.23902,                0.83874,                0.99232,                0.99206,                0.99395,                 0.9616,                 0.2516,                0.15178,                 0.7892,               0.008614,               0.008614,               0.008614
                    423,                0.39732,                 0.2417,                0.83904,                0.99221,                0.99197,                0.99393,                 0.9616,                0.25136,                0.15178,                 0.7891,              0.0086107,              0.0086107,              0.0086107
                    424,                0.39661,                0.23945,                0.83938,                0.99241,                0.99206,                0.99397,                0.96164,                0.25121,                0.15178,                0.78906,              0.0086074,              0.0086074,              0.0086074
                    425,                0.39554,                0.23803,                0.83786,                0.99227,                0.99214,                0.99398,                 0.9618,                0.25117,                0.15187,                0.78899,              0.0086041,              0.0086041,              0.0086041
                    426,                0.39637,                0.23879,                0.83783,                0.99076,                0.99382,                0.99399,                0.96192,                 0.2509,                0.15186,                0.78894,              0.0086008,              0.0086008,              0.0086008
                    427,                 0.3963,                0.23838,                0.83882,                0.99033,                0.99453,                  0.994,                0.96198,                0.25077,                0.15188,                0.78888,              0.0085975,              0.0085975,              0.0085975
                    428,                0.39907,                0.24008,                0.83867,                0.99038,                0.99456,                  0.994,                0.96216,                0.25052,                0.15165,                0.78882,              0.0085942,              0.0085942,              0.0085942
                    429,                 0.3953,                0.23808,                0.83856,                0.99044,                0.99456,                0.99401,                0.96209,                0.25043,                0.15174,                0.78879,              0.0085909,              0.0085909,              0.0085909
                    430,                0.39493,                0.23784,                 0.8381,                 0.9905,                0.99457,                0.99402,                0.96208,                0.25033,                0.15165,                0.78873,              0.0085876,              0.0085876,              0.0085876
                    431,                0.39396,                0.23829,                0.83668,                0.99042,                0.99463,                0.99402,                0.96228,                0.25009,                0.15142,                0.78867,              0.0085843,              0.0085843,              0.0085843
                    432,                0.39735,                0.23881,                 0.8379,                0.99051,                 0.9946,                0.99401,                0.96222,                0.24992,                0.15128,                 0.7886,               0.008581,               0.008581,               0.008581
                    433,                0.39481,                0.23881,                0.83602,                0.99051,                0.99472,                0.99402,                0.96228,                0.24969,                0.15094,                0.78855,              0.0085777,              0.0085777,              0.0085777
                    434,                0.39527,                0.23977,                0.83889,                0.99051,                0.99469,                0.99401,                 0.9624,                0.24939,                0.15089,                0.78851,              0.0085744,              0.0085744,              0.0085744
                    435,                0.39924,                0.24019,                 0.8392,                0.99058,                0.99464,                0.99402,                0.96245,                0.24926,                0.15087,                0.78845,              0.0085711,              0.0085711,              0.0085711
                    436,                0.39764,                0.24061,                0.83853,                0.99049,                0.99469,                0.99402,                0.96253,                0.24907,                0.15083,                 0.7884,              0.0085678,              0.0085678,              0.0085678
                    437,                0.39507,                0.23992,                 0.8368,                0.99055,                0.99475,                0.99411,                0.96257,                 0.2489,                0.15087,                0.78835,              0.0085645,              0.0085645,              0.0085645
                    438,                0.39516,                0.23841,                0.83803,                 0.9906,                0.99472,                0.99403,                0.96263,                0.24875,                0.15086,                0.78833,              0.0085612,              0.0085612,              0.0085612
                    439,                0.39433,                0.23729,                0.83368,                0.99063,                0.99468,                0.99403,                0.96251,                0.24862,                  0.151,                0.78827,              0.0085579,              0.0085579,              0.0085579
                    440,                0.39451,                0.23773,                0.83794,                0.99069,                0.99467,                0.99403,                0.96257,                0.24852,                0.15091,                 0.7882,              0.0085546,              0.0085546,              0.0085546
                    441,                0.39421,                 0.2378,                0.83727,                0.99065,                0.99464,                0.99403,                0.96276,                0.24829,                0.15075,                0.78814,              0.0085513,              0.0085513,              0.0085513
                    442,                0.39465,                0.23824,                0.83588,                0.99071,                0.99457,                0.99403,                0.96277,                0.24815,                0.15091,                0.78811,               0.008548,               0.008548,               0.008548
                    443,                0.39553,                 0.2388,                0.83789,                0.99085,                0.99432,                0.99403,                0.96283,                0.24796,                0.15065,                0.78808,              0.0085447,              0.0085447,              0.0085447
                    444,                0.39628,                0.23858,                0.83781,                0.99071,                0.99459,                0.99402,                0.96301,                0.24779,                0.15043,                0.78805,              0.0085414,              0.0085414,              0.0085414
                    445,                0.39233,                 0.2368,                 0.8376,                0.99067,                0.99461,                0.99402,                0.96298,                0.24771,                0.15049,                0.78802,              0.0085381,              0.0085381,              0.0085381
                    446,                0.39405,                0.23807,                0.83828,                0.99073,                0.99459,                0.99405,                  0.963,                0.24768,                0.15063,                0.78798,              0.0085348,              0.0085348,              0.0085348
                    447,                0.39577,                0.23798,                0.83882,                0.99072,                0.99458,                0.99404,                0.96307,                0.24753,                0.15062,                0.78793,              0.0085315,              0.0085315,              0.0085315
                    448,                0.39559,                0.23913,                0.83887,                0.99076,                0.99444,                0.99404,                0.96298,                 0.2474,                0.15077,                0.78791,              0.0085282,              0.0085282,              0.0085282
                    449,                0.39285,                 0.2376,                0.83776,                0.99072,                0.99444,                0.99405,                0.96313,                0.24725,                0.15089,                0.78785,              0.0085249,              0.0085249,              0.0085249
                    450,                0.39111,                0.23709,                0.83643,                0.99065,                0.99443,                0.99405,                0.96298,                0.24721,                0.15075,                0.78782,              0.0085216,              0.0085216,              0.0085216
                    451,                0.39113,                0.23665,                0.83558,                0.99063,                0.99443,                0.99405,                0.96304,                0.24711,                0.15083,                0.78776,              0.0085183,              0.0085183,              0.0085183
                    452,                0.38873,                0.23608,                0.83561,                0.99059,                0.99444,                0.99405,                0.96316,                0.24702,                0.15094,                0.78772,               0.008515,               0.008515,               0.008515
                    453,                0.39055,                0.23567,                 0.8352,                0.99063,                0.99444,                0.99405,                0.96325,                0.24693,                0.15094,                0.78767,              0.0085117,              0.0085117,              0.0085117
                    454,                0.39492,                0.23777,                0.83804,                0.99064,                0.99444,                0.99405,                0.96331,                0.24679,                0.15107,                0.78764,              0.0085084,              0.0085084,              0.0085084
                    455,                0.39254,                0.23588,                0.83587,                0.99072,                0.99443,                0.99405,                0.96313,                0.24665,                0.15098,                0.78761,              0.0085051,              0.0085051,              0.0085051
                    456,                0.39148,                0.23687,                0.83578,                0.99073,                0.99455,                0.99405,                0.96336,                0.24651,                0.15094,                0.78757,              0.0085018,              0.0085018,              0.0085018
                    457,                0.39014,                0.23574,                0.83697,                0.99082,                 0.9944,                0.99405,                0.96333,                0.24638,                0.15109,                0.78755,              0.0084985,              0.0084985,              0.0084985
                    458,                0.39438,                0.23675,                0.83776,                0.99076,                 0.9945,                0.99406,                0.96333,                0.24617,                  0.151,                0.78751,              0.0084952,              0.0084952,              0.0084952
                    459,                0.39165,                0.23643,                0.83649,                0.99076,                0.99452,                0.99406,                 0.9635,                0.24605,                0.15105,                0.78747,              0.0084919,              0.0084919,              0.0084919
                    460,                0.39369,                0.23859,                0.83658,                0.99097,                0.99433,                0.99406,                0.96342,                0.24585,                0.15086,                0.78742,              0.0084886,              0.0084886,              0.0084886
                    461,                0.39309,                0.23796,                0.83725,                0.99125,                0.99381,                0.99406,                0.96349,                 0.2458,                0.15071,                0.78738,              0.0084853,              0.0084853,              0.0084853
                    462,                0.39133,                0.23663,                 0.8363,                0.99113,                0.99416,                0.99406,                0.96358,                0.24574,                0.15078,                0.78735,               0.008482,               0.008482,               0.008482
                    463,                0.39286,                0.23654,                0.83878,                0.99118,                  0.994,                0.99406,                0.96358,                0.24565,                0.15091,                0.78732,              0.0084787,              0.0084787,              0.0084787
                    464,                0.39053,                0.23611,                0.83731,                0.99115,                0.99413,                0.99407,                0.96361,                0.24554,                0.15106,                0.78729,              0.0084754,              0.0084754,              0.0084754
                    465,                0.39244,                0.23675,                0.83743,                0.99104,                0.99434,                0.99407,                0.96373,                0.24538,                0.15096,                0.78724,              0.0084721,              0.0084721,              0.0084721
                    466,                0.39245,                0.23644,                0.83701,                0.99099,                0.99431,                0.99406,                0.96373,                0.24522,                0.15087,                0.78721,              0.0084688,              0.0084688,              0.0084688
                    467,                0.39202,                0.23639,                0.83672,                0.99099,                0.99429,                0.99407,                0.96378,                0.24521,                0.15119,                0.78718,              0.0084655,              0.0084655,              0.0084655
                    468,                0.39155,                 0.2369,                0.83801,                0.99098,                 0.9943,                0.99407,                0.96385,                0.24499,                0.15106,                0.78714,              0.0084622,              0.0084622,              0.0084622
                    469,                0.39299,                0.23838,                0.83771,                0.99105,                 0.9942,                0.99407,                0.96383,                0.24491,                0.15114,                0.78709,              0.0084589,              0.0084589,              0.0084589
                    470,                0.39449,                0.23816,                0.83665,                0.99098,                0.99423,                0.99408,                0.96391,                0.24473,                 0.1511,                0.78703,              0.0084556,              0.0084556,              0.0084556
                    471,                0.39167,                0.23758,                0.83633,                0.99121,                0.99418,                0.99408,                0.96399,                0.24474,                0.15107,                0.78705,              0.0084523,              0.0084523,              0.0084523
                    472,                 0.3913,                0.23599,                0.83665,                0.99091,                0.99467,                0.99409,                0.96404,                0.24454,                0.15091,                0.78703,               0.008449,               0.008449,               0.008449
                    473,                0.38937,                0.23436,                 0.8359,                0.99085,                 0.9947,                0.99409,                0.96407,                0.24441,                0.15094,                  0.787,              0.0084457,              0.0084457,              0.0084457
                    474,                0.39005,                0.23622,                0.83695,                0.99091,                0.99446,                 0.9941,                0.96395,                0.24435,                0.15111,                0.78695,              0.0084424,              0.0084424,              0.0084424
                    475,                0.39232,                0.23713,                0.83745,                0.99061,                0.99482,                 0.9941,                0.96401,                0.24429,                0.15096,                 0.7869,              0.0084391,              0.0084391,              0.0084391
                    476,                0.38748,                0.23611,                0.83637,                0.99058,                0.99486,                0.99411,                0.96417,                0.24418,                0.15089,                0.78687,              0.0084358,              0.0084358,              0.0084358
                    477,                0.38742,                0.23435,                0.83639,                0.99054,                0.99488,                0.99411,                0.96417,                0.24401,                0.15085,                0.78681,              0.0084325,              0.0084325,              0.0084325
                    478,                0.39191,                0.23647,                0.83648,                0.99089,                0.99443,                0.99411,                0.96416,                0.24391,                0.15111,                0.78676,              0.0084292,              0.0084292,              0.0084292
                    479,                0.39288,                0.23668,                0.83791,                 0.9909,                0.99444,                0.99412,                0.96422,                 0.2439,                0.15121,                0.78673,              0.0084259,              0.0084259,              0.0084259
